tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres
tt0088915,movie,A Chorus Line,A Chorus Line,0,1985,113,"Drama,Music,Musical"
tt0088917,movie,Christophoros,Christophoros,0,1985,102,"Drama,History"
tt0088920,movie,Chuzhie zdes ne khodyat,Chuzhie zdes ne khodyat,0,1986,76,"Crime,Mystery"
tt0088921,movie,The Black Arrow,Chyornaya strela,0,1985,91,"Adventure,History,War"
tt0088922,movie,Cien juz niedaleko,Cien juz niedaleko,0,1985,87,Drama
tt0088925,movie,City Limits,City Limits,0,1984,86,"Action,Adventure,Sci-Fi"
tt0088926,movie,Ciuleandra,Ciuleandra,0,1985,119,Drama
tt0088927,movie,Claire... cette nuit et demain,Claire... cette nuit et demain,0,1985,85,Drama
tt0088928,movie,Claudia,Claudia,0,1985,88,Drama
tt0088929,movie,Club Life,Club Life,0,1986,93,"Action,Drama,Thriller"
tt0088930,movie,Clue,Clue,0,1985,94,"Comedy,Crime,Mystery"
tt0088931,movie,The Coca-Cola Kid,The Coca-Cola Kid,0,1985,98,"Comedy,Drama"
tt0088932,movie,Coconuts,Coconuts,0,1985,92,"Action,Comedy"
tt0088933,movie,Cocoon,Cocoon,0,1985,117,"Comedy,Drama,Sci-Fi"
tt0088934,movie,Code Name: Emerald,Code Name: Emerald,0,1985,95,"Action,Drama,War"
tt0088936,movie,Code of Silence,Code of Silence,0,1985,101,"Action,Crime,Drama"
tt0088938,movie,Colierul de turcoaze,Colierul de turcoaze,0,1986,92,"Action,Adventure,History"
tt0088939,movie,The Color Purple,The Color Purple,0,1985,154,Drama
tt0088940,movie,Light Blast,Colpi di luce,0,1985,86,"Action,Sci-Fi,Thriller"
tt0088942,movie,The Comic,The Comic,0,1985,92,"Drama,Horror,Sci-Fi"
tt0088944,movie,Commando,Commando,0,1985,90,"Action,Adventure,Thriller"
tt0088946,movie,Company of Women,Company of Women,0,1985,100,Crime
tt0088947,movie,Compromising Positions,Compromising Positions,0,1985,99,"Comedy,Drama,Mystery"
tt0088950,movie,Count to Ten,Contar hasta diez,0,1985,100,Drama
tt0088952,movie,Crystal Heart,Crystal Heart,0,1986,103,"Drama,Music,Romance"
tt0088954,movie,La corte de Faraón,La corte de Faraón,0,1985,98,"Comedy,Musical"
tt0088955,movie,The Cosmic Eye,The Cosmic Eye,0,1986,71,"Animation,Sci-Fi"
tt0088959,movie,Criminally Insane 2,Criminally Insane 2,0,1987,70,"Horror,Thriller"
tt0088960,movie,Creator,Creator,0,1985,107,"Comedy,Romance,Sci-Fi"
tt0088961,movie,Creature,Creature,0,1985,95,"Horror,Sci-Fi"
tt0088962,movie,Crime Killer,Crime Killer,0,1987,90,"Action,Crime"
tt0088963,movie,Crime Wave,Crime Wave,0,1985,80,"Adventure,Comedy"
tt0088966,movie,Crimen en familia,Crimen en familia,0,1985,94,Thriller
tt0088967,movie,Crimewave,Crimewave,0,1985,86,"Comedy,Crime,Horror"
tt0088968,movie,Crossover Dreams,Crossover Dreams,0,1985,86,"Comedy,Drama,Musical"
tt0088969,movie,La cruz invertida,La cruz invertida,0,1985,110,Drama
tt0088970,movie,Crveni i crni,Crveni i crni,0,1985,136,"Drama,History,Romance"
tt0088971,movie,Crónica de familia,Crónica de familia,0,1986,103,"Crime,Drama,Mystery"
tt0088972,movie,Crónica sentimental en rojo,Crónica sentimental en rojo,0,1986,100,Drama
tt0088973,movie,Cuatro mujeres y un lío,Cuatro mujeres y un lío,0,1985,96,Comedy
tt0088976,movie,Cutting the Moonlight,Cutting the Moonlight,0,1985,111,\N
tt0088978,movie,Cztery pory roku,Cztery pory roku,0,1985,71,"Comedy,Drama,Romance"
tt0088979,movie,D.A.R.Y.L.,D.A.R.Y.L.,0,1985,99,"Family,Sci-Fi"
tt0088980,movie,Da Capo,Da Capo,0,1985,121,"Biography,Drama,History"
tt0088981,movie,Working Class,Da gung wong dai,0,1985,98,"Comedy,Drama,Romance"
tt0088983,movie,The Dagger of Kamui,Kamui no ken,0,1985,132,"Action,Adventure,Animation"
tt0088985,movie,La dame en couleurs,La dame en couleurs,0,1985,112,Drama
tt0088986,movie,Damul,Damul,0,1985,106,Drama
tt0088987,movie,Dance with a Stranger,Dance with a Stranger,0,1985,96,"Biography,Crime,Drama"
tt0088988,movie,Dangerous Orphans,Dangerous Orphans,0,1986,87,Action
tt0088989,movie,Dario Argento's World of Horror,Il mondo dell'orrore di Dario Argento,0,1985,76,"Biography,Documentary"
tt0088990,movie,Dark Lullabies,Dark Lullabies,0,1985,82,Documentary
tt0088992,movie,The Runner,Davandeh,0,1984,94,Drama
tt0088993,movie,Day of the Dead,Day of the Dead,0,1985,101,"Horror,Thriller"
tt0088994,movie,De hombre a hombre,De hombre a hombre,0,1985,85,\N
tt0088995,movie,De tal Pedro tal astilla,De tal Pedro tal astilla,0,1987,82,Comedy
tt0088996,movie,De tripas corazón,De tripas corazón,0,1985,89,Drama
tt0088999,movie,Deadly Passion,Deadly Passion,0,1985,100,"Crime,Drama,Thriller"
tt0089000,movie,Deadly Twins,Deadly Twins,0,1985,87,"Action,Drama"
tt0089001,movie,Si yan zai,Si yan zai,0,1985,89,Drama
tt0089002,movie,Death Warmed Up,Death Warmed Up,0,1984,82,"Horror,Sci-Fi"
tt0089003,movie,Death Wish 3,Death Wish 3,0,1985,92,"Action,Crime,Drama"
tt0089007,movie,Death of an Angel,Death of an Angel,0,1985,91,Drama
tt0089009,movie,Defense of the Realm,Defence of the Realm,0,1985,96,Thriller
tt0089011,movie,Deilig er fjorden,Deilig er fjorden,0,1985,102,Comedy
tt0089012,movie,Delta Pi,Delta Pi,0,1984,87,Comedy
tt0089013,movie,Demons,Dèmoni,0,1985,88,Horror
tt0089014,movie,Derborence,Derborence,0,1985,94,"Comedy,Drama"
tt0089015,movie,Desert Hearts,Desert Hearts,0,1985,91,"Drama,Romance"
tt0089016,movie,Desiderando Giulia,Desiderando Giulia,0,1986,104,Drama
tt0089017,movie,Desperately Seeking Susan,Desperately Seeking Susan,0,1985,104,"Comedy,Drama"
tt0089019,movie,Detective School Dropouts,Detective School Dropouts,0,1986,92,Comedy
tt0089021,movie,Bambi's Childhood,Detstvo Bembi,0,1985,79,Family
tt0089022,movie,De deur van het huis,De deur van het huis,0,1985,98,Comedy
tt0089023,movie,The Devastator,The Devastator,0,1986,79,"Action,War"
tt0089024,movie,Diesel,Diesel,0,1985,79,"Drama,Sci-Fi"
tt0089025,movie,Diles que no me maten,Diles que no me maten,0,1985,98,Drama
tt0089028,movie,Dirty Story,Dirty Story,0,1984,99,Drama
tt0089029,movie,Disciples of the 36th Chamber,Pi li shi jie,0,1985,90,"Action,Comedy"
tt0089030,movie,Dluznicy smierci,Dluznicy smierci,0,1986,86,"Drama,Thriller,War"
tt0089031,movie,Atlântida: Do Outro Lado do Espelho,Atlântida: Do Outro Lado do Espelho,0,1985,100,"Drama,Fantasy"
tt0089033,movie,Dobré svetlo,Dobré svetlo,0,1986,90,Drama
tt0089034,movie,The Doctor and the Devils,The Doctor and the Devils,0,1985,93,"Crime,Drama,History"
tt0089036,movie,Doin' Time,Doin' Time,0,1985,81,Comedy
tt0089037,movie,Don't Mess with My Sister!,Don't Mess with My Sister!,0,1985,94,"Action,Drama"
tt0089038,movie,Don't Open Till Christmas,Dont Open Till Christmas,0,1984,86,"Horror,Mystery"
tt0089039,movie,El donante,El donante,0,1985,78,Comedy
tt0089041,movie,Dormire,Dormire,0,1985,91,Drama
tt0089042,movie,Dot and the Koala,Dot and the Koala,0,1985,70,"Animation,Family"
tt0089043,movie,The Double Burden: Three Generations of Working Mothers,The Double Burden: Three Generations of Working Mothers,0,1992,56,Documentary
tt0089047,movie,Downtime,Downtime,0,1985,62,\N
tt0089048,movie,Dona Herlinda and Her Son,Doña Herlinda y su hijo,0,1985,90,"Comedy,Drama,Romance"
tt0089051,movie,The Dream,De dream,0,1985,96,"Drama,History"
tt0089052,movie,Dreamchild,Dreamchild,0,1985,94,"Biography,Comedy,Drama"
tt0089054,movie,Drei gegen drei,Drei gegen drei,0,1985,105,Comedy
tt0089055,movie,Dressage,Dressage,0,1986,98,"Comedy,Drama"
tt0089056,movie,Drôle de samedi,Drôle de samedi,0,1985,80,Comedy
tt0089057,movie,The Two Lives of Mattia Pascal,Le due vite di Mattia Pascal,0,1985,125,Comedy
tt0089060,movie,The Dungeonmaster,Ragewar,0,1984,73,"Fantasy,Horror,Sci-Fi"
tt0089061,movie,Dust,Dust,0,1985,88,Drama
tt0089063,movie,Dvoynoy kapkan,Dvoynoy kapkan,0,1986,139,"Crime,Mystery"
tt0089064,movie,Dziewczeta z Nowolipek,Dziewczeta z Nowolipek,0,1986,86,"Drama,History,Romance"
tt0089065,movie,Déjà Vu,Déjà Vu,0,1985,90,Drama
tt0089066,movie,Detective,Détective,0,1985,95,"Comedy,Crime,Drama"
tt0089067,movie,El día de los albañiles 2,El día de los albañiles 2,0,1985,90,Comedy
tt0089068,movie,Dödspolare,Dödspolare,0,1985,85,"Comedy,Thriller"
tt0089072,movie,L'effrontée,L'effrontée,0,1985,96,"Comedy,Drama,Music"
tt0089074,movie,Egészséges erotika,Egészséges erotika,0,1986,94,Comedy
tt0089075,movie,My Family,Ba xi lin men,0,1986,89,"Comedy,Drama,Family"
tt0089076,movie,Einmal Ku'damm und zurück,Einmal Ku'damm und zurück,0,1985,96,"Comedy,Drama"
tt0089077,movie,Die Einsteiger,Die Einsteiger,0,1985,100,Comedy
tt0089078,movie,The Chosen One,El elegido,0,1985,80,Thriller
tt0089079,movie,Eleni,Eleni,0,1985,114,"Drama,War"
tt0089080,movie,Elise,Elise,0,1985,106,"Drama,Romance"
tt0089081,movie,She Spent So Many Hours Under the Sun Lamps,Elle a passé tant d'heures sous les sunlights...,0,1985,130,"Drama,Fantasy"
tt0089082,movie,"Elsa, Elsa","Elsa, Elsa",0,1985,73,"Comedy,Romance"
tt0089083,movie,The First Two Hundred Years of My Life,Elsö kétszáz évem,0,1986,104,Drama
tt0089084,movie,Az elvarázsolt dollár,Az elvarázsolt dollár,0,1986,90,"Comedy,Crime"
tt0089085,movie,Elvis Gratton: Le king des kings,Elvis Gratton: Le king des kings,0,1985,89,"Comedy,Music"
tt0089087,movie,The Emerald Forest,The Emerald Forest,0,1985,114,"Action,Adventure,Drama"
tt0089088,movie,The Empty Beach,The Empty Beach,0,1985,85,Thriller
tt0089089,movie,In the Shade,En penumbra,0,1987,89,"Drama,Romance"
tt0089090,movie,The End of the World Man,The End of the World Man,0,1986,86,Family
tt0089091,movie,Endgame - Bronx lotta finale,Endgame - Bronx lotta finale,0,1983,98,"Action,Sci-Fi,Thriller"
tt0089092,movie,Enemy Mine,Enemy Mine,0,1985,108,"Action,Adventure,Drama"
tt0089093,movie,Enfants de...,Enfants de...,0,1985,80,\N
tt0089094,movie,Er Moretto - Von Liebe leben,Er Moretto - Von Liebe leben,0,1984,85,Drama
tt0089098,movie,Erotic Images,Erotic Images,0,1983,93,Drama
tt0089100,movie,Erotic Passion,Erotiko pathos,0,1981,96,"Crime,Drama"
tt0089103,movie,Escalier C,Escalier C,0,1985,102,"Comedy,Drama"
tt0089104,movie,Escape from the Bronx,Fuga dal Bronx,0,1983,89,"Action,Sci-Fi,Thriller"
tt0089105,movie,La esclava blanca,La esclava blanca,0,1985,87,"Horror,Thriller"
tt0089108,movie,Waiting for the Hearse,Esperando la carroza,0,1985,94,Comedy
tt0089109,movie,Evils of the Night,Evils of the Night,0,1985,84,"Horror,Sci-Fi"
tt0089114,movie,Explorers,Explorers,0,1985,109,"Adventure,Comedy,Family"
tt0089115,movie,Beyond the Walls,Extramuros,0,1985,118,"Drama,Romance"
tt0089118,movie,F/X,F/X,0,1986,109,"Action,Thriller"
tt0089119,movie,Faasle,Faasle,0,1985,146,"Drama,Romance"
tt0089121,movie,Le facteur de Saint-Tropez,Le facteur de Saint-Tropez,0,1985,90,Comedy
tt0089122,movie,Fair Game,Fair Game,1,1986,86,"Action,Thriller"
tt0089123,movie,Falfúró,Falfúró,0,1986,98,"Comedy,Drama"
tt0089124,movie,False as Water,Falsk som vatten,0,1985,102,"Drama,Thriller"
tt0089126,movie,Fandango,Fandango,0,1985,91,"Comedy,Drama"
tt0089127,movie,The Fantasy Film Worlds of George Pal,The Fantasy Film Worlds of George Pal,0,1986,93,Documentary
tt0089128,movie,Fascinating Affairs,Hua xin hong xing,0,1985,91,"Comedy,Romance"
tt0089129,movie,Fast Forward,Fast Forward,0,1985,110,"Drama,Musical"
tt0089131,movie,Father Guido Sarducci Goes to College,Father Guido Sarducci Goes to College,0,1985,59,Comedy
tt0089133,movie,The Illegal Immigrant,Fei fat yi man,0,1985,98,"Drama,Romance"
tt0089134,movie,Women in Fury,Femmine in fuga,0,1984,102,"Action,Crime,Drama"
tt0089136,movie,Festa di laurea,Festa di laurea,0,1985,94,"Comedy,Drama,Romance"
tt0089139,movie,Fever Pitch,Fever Pitch,0,1985,96,Drama
tt0089146,movie,Tristan and Isolde,Feuer und Schwert - Die Legende von Tristan und Isolde,0,1981,95,"Adventure,Romance"
tt0089148,movie,"First Stop, China","First Stop, China",0,1985,81,"Documentary,Music"
tt0089149,movie,First Strike,First Strike,0,1984,94,Drama
tt0089151,movie,Flagrant désir,Flagrant désir,0,1986,110,"Crime,Drama,Mystery"
tt0089152,movie,Flammenzeichen,Flammenzeichen,0,1985,90,Drama
tt0089153,movie,Flesh+Blood,Flesh+Blood,0,1985,126,"Adventure,Drama"
tt0089154,movie,Flesh and Bullets,Flesh and Bullets,0,1985,84,Crime
tt0089155,movie,Fletch,Fletch,0,1985,98,"Comedy,Crime,Mystery"
tt0089158,movie,Flight North,Flucht in den Norden,0,1986,117,Drama
tt0089159,movie,The Flying Mr. B,Gui ma fei ren,0,1985,94,"Comedy,Fantasy,Romance"
tt0089160,movie,Fool for Love,Fool for Love,0,1985,106,Drama
tt0089161,movie,Forbidden,Forbidden,0,1984,114,"Drama,Romance,War"
tt0089162,movie,Feel the Motion,Der Formel Eins Film,0,1985,97,"Comedy,Music"
tt0089163,movie,The Dark Side of Love,Fotografando Patrizia,0,1984,91,Drama
tt0089164,movie,Madman at War,Scemo di guerra,0,1985,108,Comedy
tt0089166,movie,Fran,Fran,0,1985,98,Drama
tt0089167,movie,Fraternity Vacation,Fraternity Vacation,0,1985,94,Comedy
tt0089169,movie,The Woman and the Stranger,Die Frau und der Fremde,0,1985,98,"Drama,History"
tt0089172,movie,Eines Freundes guter Traum,Eines Freundes guter Traum,0,1985,95,\N
tt0089173,movie,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,0,1985,92,"Horror,Mystery,Thriller"
tt0089174,movie,Lao you gui gui,Lao you gui gui,0,1985,92,\N
tt0089175,movie,Fright Night,Fright Night,0,1985,106,"Fantasy,Horror"
tt0089177,movie,My Lucky Stars,Fuk sing go jiu,0,1985,99,"Action,Comedy,Crime"
tt0089178,movie,Fuga scabrosamente pericolosa,Fuga scabrosamente pericolosa,0,1981,85,"Action,Adventure"
tt0089179,movie,Gekiai! Rorîta mitsuryô,Gekiai! Rorîta mitsuryô,0,1985,63,\N
tt0089181,movie,Future-Kill,Future-Kill,0,1985,89,"Adventure,Comedy,Horror"
tt0089182,movie,Bedside Manor,Perverse Isabelle,1,1985,75,"Adult,Drama"
tt0089184,movie,Le gaffeur,Le gaffeur,0,1985,95,\N
tt0089186,movie,The King's Cake,La galette du roi,0,1986,90,Comedy
tt0089188,movie,Ganga,Ganga,0,1985,150,Documentary
tt0089190,movie,Chao ling chu nan,Chao ling chu nan,0,1985,85,Comedy
tt0089191,movie,The Musical Singer,Ge wu sheng ping,0,1985,89,Romance
tt0089194,movie,Geraftaar,Geraftaar,0,1985,167,"Action,Drama"
tt0089199,movie,Get Out of My Room,Get Out of My Room,0,1985,53,"Comedy,Music"
tt0089200,movie,Ghoulies,Ghoulies,0,1984,81,"Comedy,Fantasy,Horror"
tt0089201,movie,Ghulami,Ghulami,0,1985,199,"Action,Drama"
tt0089203,movie,The Gig,The Gig,0,1985,92,Drama
tt0089205,movie,Gilsoddeum,Gilsoddeum,0,1986,105,Drama
tt0089206,movie,Kenji Miyazawa's Night on the Galactic Railroad,Ginga-tetsudô no yoru,0,1985,113,"Adventure,Animation,Drama"
tt0089207,movie,Days of Hell,I giorni dell'inferno,0,1986,89,"Action,War"
tt0089208,movie,Girls Just Want to Have Fun,Girls Just Want to Have Fun,0,1985,90,"Comedy,Music,Romance"
tt0089209,movie,Glissando,Glissando,0,1982,165,"Comedy,Drama"
tt0089210,movie,Glut,Glut,0,1983,112,Drama
tt0089211,movie,Godnosc,Godnosc,0,1984,91,Drama
tt0089215,movie,18 Golden Destroyers,Golden Destroyers,0,1985,89,Action
tt0089217,movie,"Goodbye, New York","Goodbye, New York",0,1985,90,"Comedy,Drama,Romance"
tt0089218,movie,The Goonies,The Goonies,0,1985,114,"Adventure,Comedy,Family"
tt0089219,movie,Gorkiy mozhzhevel'nik,Gorkiy mozhzhevel'nik,0,1985,80,"Drama,War"
tt0089220,movie,Gorod nevest,Gorod nevest,0,1985,95,Drama
tt0089221,movie,The Gospel According to Vic,Heavenly Pursuits,0,1986,92,"Comedy,Drama"
tt0089222,movie,Gotcha!,Gotcha!,0,1985,101,"Action,Comedy,Mystery"
tt0089223,movie,La graduación de un delincuente,La graduación de un delincuente,0,1985,90,Drama
tt0089224,movie,The Grafenberg Spot,The Grafenberg Spot,1,1985,78,"Adult,Drama"
tt0089227,movie,Greta y sus reuniones sexuales,Greta y sus reuniones sexuales,1,1985,79,Adult
tt0089230,movie,Gritta of the Rats' Castle,Gritta von Rattenzuhausbeiuns,0,1985,79,"Comedy,Family,Fantasy"
tt0089231,movie,Gros dégueulasse,Gros dégueulasse,0,1986,88,Comedy
tt0089233,movie,Grunt! The Wrestling Movie,Grunt! The Wrestling Movie,0,1985,90,"Comedy,Crime,Mystery"
tt0089234,movie,Die Grünstein-Variante,Die Grünstein-Variante,0,1985,104,Drama
tt0089238,movie,Spiritual Love,Gui xin niang,0,1987,88,Horror
tt0089241,movie,The Gunfighter,The Gunfighter,0,1983,92,"Action,Western"
tt0089243,movie,Gymkata,Gymkata,0,1985,90,"Action,Thriller"
tt0089244,movie,Die Gänse von Bützow,Die Gänse von Bützow,0,1985,95,Comedy
tt0089245,movie,Der Haifischfütterer,Der Haifischfütterer,0,1985,91,\N
tt0089247,movie,Half Life,Half Life,0,1986,87,Documentary
tt0089250,movie,Hammer,Hammer,0,1986,92,Drama
tt0089251,movie,Hanna D. - La ragazza del Vondel Park,Hanna D. - La ragazza del Vondel Park,0,1984,84,Drama
tt0089254,movie,Hard Rock Zombies,Hard Rock Zombies,0,1985,98,"Comedy,Horror,Music"
tt0089255,movie,Hard Traveling,Hard Traveling,0,1986,99,Drama
tt0089256,movie,Harem,Harem,0,1985,113,Drama
tt0089259,movie,Why Me?,Hoh bit yau ngo?,0,1985,91,Drama
tt0089263,movie,Heated Vengeance,Heated Vengeance,0,1985,82,"Action,Adventure"
tt0089264,movie,Heaven Help Us,Heaven Help Us,0,1985,104,"Comedy,Drama,Romance"
tt0089265,movie,The Heavenly Kid,The Heavenly Kid,0,1985,90,"Comedy,Fantasy,Romance"
tt0089266,movie,Heidenlöcher,Heidenlöcher,0,1986,100,"Drama,War"
tt0089268,movie,Hell Squad,Hell Squad,0,1985,87,Action
tt0089269,movie,Hellhole,Hellhole,0,1985,90,"Action,Drama,Horror"
tt0089270,movie,Heng cai san qian wan,Heng cai san qian wan,0,1987,93,"Adventure,Comedy"
tt0089271,movie,The Adventures of Hercules,Le avventure dell'incredibile Ercole,0,1985,88,"Adventure,Fantasy"
tt0089272,movie,Here Come the Littles,Here Come the Littles,0,1985,72,"Adventure,Animation,Family"
tt0089273,movie,Hierro dulce,Hierro dulce,0,1985,92,Comedy
tt0089274,movie,The Hills Have Eyes Part II,The Hills Have Eyes Part II,0,1984,86,"Horror,Thriller"
tt0089275,movie,Himatsuri,Himatsuri,0,1985,126,Drama
tt0089276,movie,The Official Story,La historia oficial,0,1985,112,"Drama,History"
tt0089280,movie,Hobgoblins,Hobgoblins,0,1988,88,"Comedy,Horror,Sci-Fi"
tt0089282,movie,Gold and Glory,Kultaa ja kunniaa,0,1953,97,"Documentary,Sport"
tt0089283,movie,The Holcroft Covenant,The Holcroft Covenant,0,1985,112,"Action,Crime,Mystery"
tt0089284,movie,Hold-Up,Hold-Up,0,1985,114,"Comedy,Crime"
tt0089285,movie,Holidays in Amsterdam,Wakacje w Amsterdamie,0,1986,87,Drama
tt0089287,movie,Hollywood Harry,Hollywood Harry,0,1986,98,"Comedy,Crime,Thriller"
tt0089288,movie,A Successful Man,Un hombre de éxito,0,1986,116,Drama
tt0089290,movie,L'homme aux yeux d'argent,L'homme aux yeux d'argent,0,1985,97,"Crime,Drama"
tt0089292,movie,Hong Kong Butcher,Xiang Gang tu fu,0,1985,90,"Crime,Horror,Thriller"
tt0089293,movie,Hong Kong Godfather,Jian dong xiao xiong,0,1985,95,"Action,Thriller"
tt0089294,movie,Hong yun dang tou,Hong yun dang tou,0,1984,88,Horror
tt0089295,movie,La hora Texaco,La hora Texaco,0,1985,99,Drama
tt0089296,movie,The Witching Hour,La hora bruja,0,1985,105,"Drama,Romance"
tt0089297,movie,Hour of the Star,A Hora da Estrela,0,1985,96,Drama
tt0089298,movie,La hora del tigre,La hora del tigre,0,1985,97,Drama
tt0089299,movie,Horror House on Highway Five,Horror House on Highway Five,0,1985,87,"Comedy,Horror"
tt0089300,movie,Outlaws,Hors-la-loi,0,1985,107,"Action,Drama"
tt0089302,movie,Hot Chili,Hot Chili,0,1985,86,Comedy
tt0089304,movie,Hot Moves,Hot Moves,0,1984,85,Comedy
tt0089305,movie,Hot Resort,Hot Resort,0,1985,93,Comedy
tt0089306,movie,Hot Target,Hot Target,0,1985,93,"Crime,Thriller"
tt0089307,movie,How Are You My Friends,Qing chun jie pai,0,1985,92,"Comedy,Music"
tt0089308,movie,Howling II: ... Your Sister Is a Werewolf,Howling II: Stirba - Werewolf Bitch,0,1985,91,"Horror,Thriller"
tt0089309,movie,The Seven Angels,Huan chang,0,1985,81,Comedy
tt0089310,movie,Huey Long,Huey Long,0,1985,88,"Biography,Documentary"
tt0089312,movie,Wuthering Heights,Hurlevent,0,1985,130,"Drama,Mystery,Romance"
tt0089313,movie,Wives - Ten Years After,Hustruer - ti år etter,0,1985,88,"Comedy,Drama"
tt0089315,movie,"Hány az óra, Vekker úr?","Hány az óra, Vekker úr?",0,1985,93,"Comedy,Drama,War"
tt0089316,movie,I Can't Get Started,I Can't Get Started,0,1985,96,\N
tt0089320,movie,I Live with Me Dad,I Live with Me Dad,0,1985,92,Comedy
tt0089322,movie,Trees Grow on the Stones Too,I na kamnyakh rastut derevya,0,1985,146,"Adventure,Drama"
tt0089323,movie,Private Resistance,De ijssalon,0,1985,92,"Drama,War"
tt0089324,movie,Idaya Kovil,Idaya Kovil,0,1985,160,"Drama,Romance"
tt0089325,movie,Idol,Idol,0,1985,90,Drama
tt0089326,movie,Igor and the Lunatics,Igor and the Lunatics,0,1985,82,Horror
tt0089327,movie,Nuclear Gypsies,Ikiteru uchiga hana nanoyo shin-dara sore madeyo to sengen,0,1985,105,Comedy
tt0089328,movie,Illustrerat samtal med professor Lars Kristiansson,Illustrerat samtal med professor Lars Kristiansson,0,1984,123,Documentary
tt0089329,movie,Im Himmel ist die Hölle los,Im Himmel ist die Hölle los,0,1984,82,Comedy
tt0089331,movie,Impure Thoughts,Impure Thoughts,0,1986,80,Comedy
tt0089335,movie,In the Wild Mountains,Ye shan,0,1986,105,Drama
tt0089336,movie,An Indecent Obsession,An Indecent Obsession,0,1985,100,"Drama,Romance,War"
tt0089338,movie,Cut and Run,Inferno in diretta,0,1984,90,"Adventure,Horror,Thriller"
tt0089339,movie,Inganni,Inganni,0,1986,90,Drama
tt0089340,movie,Ingrid,Ingrid,0,1984,59,Documentary
tt0089341,movie,The Innocent,The Innocent,0,1985,116,Drama
